uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes
1282_CW210804_covN1_1_1900-01-00,CW210804,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.134607247617322,,,,
1283_CW210804_covN1_2_1900-01-00,CW210804,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.3299394586890147,,,,
1284_CW210804_covE_1_1900-01-00,CW210804,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,1.0194285594063637,,,,
1285_CW210804_covE_2_1900-01-00,CW210804,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.4243319229094131,,,,
1286_CW210804_nPMMoV_1_1900-01-00,CW210804,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1307.43914088,,,,
1287_CW210804_nPMMoV_2_1900-01-00,CW210804,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,460.92431775999995,,,,
1288_HB210804_covN1_1_1900-01-00,HB210804,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.38622346510796046,,,,
1289_HB210804_covN1_2_1900-01-00,HB210804,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.5054824428207175,,,,
1290_HB210804_covE_1_1900-01-00,HB210804,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666664,,,,
1291_HB210804_covE_2_1900-01-00,HB210804,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666664,,,,
1292_HB210804_nPMMoV_1_1900-01-00,HB210804,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1938.6173955,,,,
1293_HB210804_nPMMoV_2_1900-01-00,HB210804,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,2388.3276303000002,,,,
1294_CW210805_covN1_1_1900-01-00,CW210805,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.476496078566119,,,,
1295_CW210805_covN1_2_1900-01-00,CW210805,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.1317131529751933,,,,
1296_CW210805_covE_1_1900-01-00,CW210805,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.2092767923641373,,,,
1297_CW210805_covE_2_1900-01-00,CW210805,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.12294497269555642,,,,
1298_CW210805_nPMMoV_1_1900-01-00,CW210805,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,5397.1556,,,,
1299_CW210805_nPMMoV_2_1900-01-00,CW210805,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,6081.779466666667,,,,
1300_HB210805_covN1_1_1900-01-00,HB210805,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.07,,,,
1301_HB210805_covN1_2_1900-01-00,HB210805,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.07,,,,
1302_HB210805_covE_1_1900-01-00,HB210805,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666664,,,,
1303_HB210805_covE_2_1900-01-00,HB210805,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666664,,,,
1304_HB210805_nPMMoV_1_1900-01-00,HB210805,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,7882.539142857143,,,,
1305_HB210805_nPMMoV_2_1900-01-00,HB210805,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,6994.021714285715,,,,
1306_RV210805_covN1_1_1900-01-00,RV210805,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.022222222222222223,,,,"Two biological replicates were combined, low pellet weight "
1307_RV210805_covE_1_1900-01-00,RV210805,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.0596946964991318,,,,"Two biological replicates were combined, low pellet weight "
1308_RV210805_nPMMoV_1_1900-01-00,RV210805,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,2349.8135111111114,,,,"Two biological replicates were combined, low pellet weight "
1309_KS210805_covN1_1_1900-01-00,KS210805,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1310_KS210805_covE_1_1900-01-00,KS210805,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1311_KS210805_nPMMoV_1_1900-01-00,KS210805,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,494.6193333333333,,,,"Two biological replicates were combined, low pellet weight "
1312_CB210807_covN1_1_1900-01-00,CB210807,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1313_CB210807_covN1_2_1900-01-00,CB210807,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1314_CB210807_covE_1_1900-01-00,CB210807,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1315_CB210807_covE_2_1900-01-00,CB210807,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1316_CB210807_nPMMoV_1_1900-01-00,CB210807,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,3831.145066666667,,,,
1317_CB210807_nPMMoV_2_1900-01-00,CB210807,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,3326.1001333333334,,,,
1318_RV210807_covN1_1_1900-01-00,RV210807,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1319_RV210807_covE_1_1900-01-00,RV210807,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1320_RV210807_nPMMoV_1_1900-01-00,RV210807,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,741.0183111111111,,,,"Two biological replicates were combined, low pellet weight "
1321_RV210809_covN1_1_1900-01-00,RV210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.04491822495750843,,,,"Two biological replicates were combined, low pellet weight "
1322_RV210809_covE_1_1900-01-00,RV210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.044380487092503855,,,,"Two biological replicates were combined, low pellet weight "
1323_RV210809_nPMMoV_1_1900-01-00,RV210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1312.5067555555554,,,,"Two biological replicates were combined, low pellet weight "
1324_KS210809_covN1_1_1900-01-00,KS210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.08653135328442847,,,,"Two biological replicates were combined, low pellet weight "
1325_KS210809_covE_1_1900-01-00,KS210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.13002633989567913,,,,"Two biological replicates were combined, low pellet weight "
1326_KS210809_nPMMoV_1_1900-01-00,KS210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1735.1095555555557,,,,"Two biological replicates were combined, low pellet weight "
1327_CB210809_covN1_1_1900-01-00,CB210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1328_CB210809_covN1_2_1900-01-00,CB210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1329_CB210809_covE_1_1900-01-00,CB210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.12197631828442036,,,,
1330_CB210809_covE_2_1900-01-00,CB210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1331_CB210809_nPMMoV_1_1900-01-00,CB210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,4267.829733333333,,,,
1332_CB210809_nPMMoV_2_1900-01-00,CB210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,4072.3923999999997,,,,
1333_LT210809_covN1_1_1900-01-00,LT210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1334_LT210809_covN1_2_1900-01-00,LT210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1335_LT210809_covE_1_1900-01-00,LT210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1336_LT210809_covE_2_1900-01-00,LT210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1337_LT210809_nPMMoV_1_1900-01-00,LT210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,8542.0412,,,,
1338_LT210809_nPMMoV_2_1900-01-00,LT210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,4154.9474666666665,,,,
1339_CW210809_covN1_1_1900-01-00,CW210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.10089378353276061,,,,
1340_CW210809_covN1_2_1900-01-00,CW210809,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.2899251903508903,,,,
1341_CW210809_covE_1_1900-01-00,CW210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.17747303269323297,,,,
1342_CW210809_covE_2_1900-01-00,CW210809,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.10356318522203405,,,,
1343_CW210809_nPMMoV_1_1900-01-00,CW210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,5271.8808,,,,
1344_CW210809_nPMMoV_2_1900-01-00,CW210809,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,3128.820933333333,,,,
1345_LT210810_covN1_1_1900-01-00,LT210810,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1346_LT210810_covN1_2_1900-01-00,LT210810,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1347_LT210810_covE_1_1900-01-00,LT210810,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1348_LT210810_covE_2_1900-01-00,LT210810,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1349_LT210810_nPMMoV_1_1900-01-00,LT210810,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,11410.4104,,,,
1350_LT210810_nPMMoV_2_1900-01-00,LT210810,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,8747.047466666667,,,,
1351_CW210810_covN1_1_1900-01-00,CW210810,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1352_CW210810_covN1_2_1900-01-00,CW210810,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.10023084466481476,,,,
1353_CW210810_covE_1_1900-01-00,CW210810,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1354_CW210810_covE_2_1900-01-00,CW210810,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.38954802071688727,,,,
1355_CW210810_nPMMoV_1_1900-01-00,CW210810,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,3971.592666666667,,,,
1356_CW210810_nPMMoV_2_1900-01-00,CW210810,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,3747.361733333333,,,,
1357_HB210810_covN1_1_1900-01-00,HB210810,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1358_HB210810_covN1_2_1900-01-00,HB210810,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1359_HB210810_covE_1_1900-01-00,HB210810,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1360_HB210810_covE_2_1900-01-00,HB210810,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1361_HB210810_nPMMoV_1_1900-01-00,HB210810,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,18131.963499999998,,,,
1362_HB210810_nPMMoV_2_1900-01-00,HB210810,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,21018.417500000003,,,,
1363_CW210811_covN1_1_1900-01-00,CW210811,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.09244818368506039,,,,
1364_CW210811_covN1_2_1900-01-00,CW210811,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.10436229715115833,,,,
1365_CW210811_covE_1_1900-01-00,CW210811,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.1109233969908964,,,,
1366_CW210811_covE_2_1900-01-00,CW210811,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.1428472377518492,,,,
1367_CW210811_nPMMoV_1_1900-01-00,CW210811,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,5145.7516,,,,
1368_CW210811_nPMMoV_2_1900-01-00,CW210811,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,9979.784,,,,
1369_HB210811_covN1_1_1900-01-00,HB210811,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1370_HB210811_covN1_2_1900-01-00,HB210811,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1371_HB210811_covE_1_1900-01-00,HB210811,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1372_HB210811_covE_2_1900-01-00,HB210811,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1373_HB210811_nPMMoV_1_1900-01-00,HB210811,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,4234.619571428571,,,,
1374_HB210811_nPMMoV_2_1900-01-00,HB210811,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,4168.865714285715,,,,
1375_KS210812_covN1_1_1900-01-00,KS210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1376_KS210812_covN1_2_1900-01-00,KS210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.09955456348712051,,,,
1377_KS210812_covE_1_1900-01-00,KS210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1378_KS210812_covE_2_1900-01-00,KS210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1379_KS210812_nPMMoV_1_1900-01-00,KS210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,2477.1873333333333,,,,
1380_KS210812_nPMMoV_2_1900-01-00,KS210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,1945.2505333333331,,,,
1381_CB210812_covN1_1_1900-01-00,CB210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1382_CB210812_covN1_2_1900-01-00,CB210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.10432428075743228,,,,
1383_CB210812_covE_1_1900-01-00,CB210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1384_CB210812_covE_2_1900-01-00,CB210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.10299514551666984,,,,
1385_CB210812_nPMMoV_1_1900-01-00,CB210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,9340.2156,,,,
1386_CB210812_nPMMoV_2_1900-01-00,CB210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,11208.507599999999,,,,
1387_LT210812_covN1_1_1900-01-00,LT210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1388_LT210812_covN1_2_1900-01-00,LT210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1389_LT210812_covE_1_1900-01-00,LT210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1390_LT210812_covE_2_1900-01-00,LT210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1391_LT210812_nPMMoV_1_1900-01-00,LT210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,4267.884533333333,,,,
1392_LT210812_nPMMoV_2_1900-01-00,LT210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,5708.772800000001,,,,
1393_CW210812_covN1_1_1900-01-00,CW210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.15274730912341614,,,,
1394_CW210812_covN1_2_1900-01-00,CW210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1395_CW210812_covE_1_1900-01-00,CW210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1396_CW210812_covE_2_1900-01-00,CW210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.44138562630777983,,,,
1397_CW210812_nPMMoV_1_1900-01-00,CW210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,4218.132933333333,,,,
1398_CW210812_nPMMoV_2_1900-01-00,CW210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,2751.6273333333334,,,,
1399_RV210812_covN1_1_1900-01-00,RV210812,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1400_RV210812_covE_1_1900-01-00,RV210812,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1401_RV210812_nPMMoV_1_1900-01-00,RV210812,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1628.2120000000002,,,,"Two biological replicates were combined, low pellet weight "
1402_RV210814_covN1_1_1900-01-00,RV210814,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1403_RV210814_covE_1_1900-01-00,RV210814,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1404_RV210814_nPMMoV_1_1900-01-00,RV210814,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1827.6766666666667,,,,"Two biological replicates were combined, low pellet weight "
1405_RV210816_covN1_1_1900-01-00,RV210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1406_RV210816_covE_1_1900-01-00,RV210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,"Two biological replicates were combined, low pellet weight "
1407_RV210816_nPMMoV_1_1900-01-00,RV210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,1457.5378,,,,"Two biological replicates were combined, low pellet weight "
1408_CB210816_covN1_1_1900-01-00,CB210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.09760692143035303,,,,
1409_CB210816_covN1_2_1900-01-00,CB210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1410_CB210816_covE_1_1900-01-00,CB210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1411_CB210816_covE_2_1900-01-00,CB210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.22069989679300817,,,,
1412_CB210816_nPMMoV_1_1900-01-00,CB210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,4209.015733333334,,,,
1413_CB210816_nPMMoV_2_1900-01-00,CB210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,3834.9977333333336,,,,
1414_LT210816_covN1_1_1900-01-00,LT210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1415_LT210816_covN1_2_1900-01-00,LT210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.19271674551008797,,,,
1416_LT210816_covE_1_1900-01-00,LT210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1417_LT210816_covE_2_1900-01-00,LT210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.2354947510620519,,,,
1418_LT210816_nPMMoV_1_1900-01-00,LT210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,10323.668533333333,,,,
1419_LT210816_nPMMoV_2_1900-01-00,LT210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,11334.0176,,,,
1420_CW210816_covN1_1_1900-01-00,CW210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.1472008405773101,,,,
1421_CW210816_covN1_2_1900-01-00,CW210816,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.21427188460769495,,,,
1422_CW210816_covE_1_1900-01-00,CW210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.28193216205321453,,,,
1423_CW210816_covE_2_1900-01-00,CW210816,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.6184786133731708,,,,
1424_CW210816_nPMMoV_1_1900-01-00,CW210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,7121.108800000001,,,,
1425_CW210816_nPMMoV_2_1900-01-00,CW210816,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,6881.221333333334,,,,
1426_KS210817_covN1_1_1900-01-00,KS210817,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1427_KS210817_covN1_2_1900-01-00,KS210817,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1428_KS210817_covE_1_1900-01-00,KS210817,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1429_KS210817_covE_2_1900-01-00,KS210817,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1430_KS210817_nPMMoV_1_1900-01-00,KS210817,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,2328.1134666666667,,,,
1431_KS210817_nPMMoV_2_1900-01-00,KS210817,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,3392.8288000000002,,,,
1432_CW210817_covN1_1_1900-01-00,CW210817,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1433_CW210817_covN1_2_1900-01-00,CW210817,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.14407713983218234,,,,
1434_CW210817_covE_1_1900-01-00,CW210817,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.5836606685395206,,,,
1435_CW210817_covE_2_1900-01-00,CW210817,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.16639978632464913,,,,
1436_CW210817_nPMMoV_1_1900-01-00,CW210817,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,5047.5972,,,,
1437_CW210817_nPMMoV_2_1900-01-00,CW210817,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,4243.5728,,,,
1438_HB210817_covN1_1_1900-01-00,HB210817,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,1.07,,,,
1439_HB210817_covN1_2_1900-01-00,HB210817,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,2.07,,,,
1440_HB210817_covE_1_1900-01-00,HB210817,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.7630304768632916,,,,
1441_HB210817_covE_2_1900-01-00,HB210817,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,1.1603804053652214,,,,
1442_HB210817_nPMMoV_1_1900-01-00,HB210817,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,13546.1044,,,,
1443_HB210817_nPMMoV_2_1900-01-00,HB210817,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,5165.9032,,,,
1444_CW210818_covN1_1_1900-01-00,CW210818,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.6195644462936131,,,,
1445_CW210818_covN1_2_1900-01-00,CW210818,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,1.1391343801325637,,,,
1446_CW210818_covE_1_1900-01-00,CW210818,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.15213525561157742,,,,
1447_CW210818_covE_2_1900-01-00,CW210818,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.6599137977375866,,,,
1448_CW210818_nPMMoV_1_1900-01-00,CW210818,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,7152.8968,,,,
1449_CW210818_nPMMoV_2_1900-01-00,CW210818,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,6880.561866666667,,,,
1450_HB210818_covN1_1_1900-01-00,HB210818,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,2.8332091707382916,,,,
1451_HB210818_covN1_2_1900-01-00,HB210818,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,2.4332686089656814,,,,
1452_HB210818_covE_1_1900-01-00,HB210818,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,1.6695345880813612,,,,
1453_HB210818_covE_2_1900-01-00,HB210818,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,2.2658174622565412,,,,
1454_HB210818_nPMMoV_1_1900-01-00,HB210818,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,7384.513066666666,,,,
1455_HB210818_nPMMoV_2_1900-01-00,HB210818,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,6653.3888,,,,
1456_KS210819_covN1_1_1900-01-00,KS210819,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1457_KS210819_covN1_2_1900-01-00,KS210819,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.06666666666666667,,,,
1458_KS210819_covE_1_1900-01-00,KS210819,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
1459_KS210819_covE_2_1900-01-00,KS210819,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,2,0.06666666666666667,,,,
1460_KS210819_nPMMoV_1_1900-01-00,KS210819,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,1,3389.3367999999996,,,,
1461_KS210819_nPMMoV_2_1900-01-00,KS210819,QGS,PMMoV,Quant,ARA,,,solid,nPMMoV,,gcMl,,2,5098.932400000001,,,,
1462_RV210819_covN1_1_1900-01-00,RV210819,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,1,0.06666666666666667,,,,
1463_RV210819_covN1_2_1900-01-00,RV210819,QGS,N1,Quant,ARA,,,solid,covN1,,gcMl,,2,0.0768432748449003,,,,
1464_RV210819_covE_1_1900-01-00,RV210819,QGS,E,Quant,ARA,,,solid,covE,,gcMl,,1,0.06666666666666667,,,,
